! Time(s)	BldPitch1(rad)	BldPitch2(rad)	BldPitch3(rad)	GenTq(Nm)	YawRate(rad/s)
107.60000000	0.02849562	0.02849562	0.02849562	40000.00000000	0.00045958
107.62500000	0.02855881	0.02855881	0.02855881	40000.00000000	0.00046097
107.65000000	0.02862173	0.02862173	0.02862173	40000.00000000	0.00046237
107.67500000	0.02868436	0.02868436	0.02868436	40000.00000000	0.00046376
107.70000000	0.02874671	0.02874671	0.02874671	40000.00000000	0.00046515
107.72500000	0.02880878	0.02880878	0.02880878	40000.00000000	0.00046654
107.75000000	0.02887056	0.02887056	0.02887056	40000.00000000	0.00046793
107.77500000	0.02893206	0.02893206	0.02893206	40000.00000000	0.00046932
107.80000000	0.02899327	0.02899327	0.02899327	40000.00000000	0.00047070
107.82500000	0.02905419	0.02905419	0.02905419	40000.00000000	0.00047209
107.85000000	0.02911483	0.02911483	0.02911483	40000.00000000	0.00047347
107.87500000	0.02917518	0.02917518	0.02917518	40000.00000000	0.00047486
107.90000000	0.02923524	0.02923524	0.02923524	40000.00000000	0.00047624
107.92500000	0.02929502	0.02929502	0.02929502	40000.00000000	0.00047762
107.95000000	0.02935450	0.02935450	0.02935450	40000.00000000	0.00047900
107.97500000	0.02941370	0.02941370	0.02941370	40000.00000000	0.00048038
108.00000000	0.02947260	0.02947260	0.02947260	40000.00000000	0.00048175
108.02500000	0.02953122	0.02953122	0.02953122	40000.00000000	0.00048313
108.05000000	0.02958954	0.02958954	0.02958954	40000.00000000	0.00048450
108.07500000	0.02964757	0.02964757	0.02964757	40000.00000000	0.00048588
108.10000000	0.02970531	0.02970531	0.02970531	40000.00000000	0.00048725
108.12500000	0.02976276	0.02976276	0.02976276	40000.00000000	0.00048862
108.15000000	0.02981991	0.02981991	0.02981991	40000.00000000	0.00048999
108.17500000	0.02987676	0.02987676	0.02987676	40000.00000000	0.00049136
108.20000000	0.02993333	0.02993333	0.02993333	40000.00000000	0.00049273
108.22500000	0.02998959	0.02998959	0.02998959	40000.00000000	0.00049409
108.25000000	0.03004556	0.03004556	0.03004556	40000.00000000	0.00049546
108.27500000	0.03010124	0.03010124	0.03010124	40000.00000000	0.00049682
108.30000000	0.03015662	0.03015662	0.03015662	40000.00000000	0.00049819
108.32500000	0.03021170	0.03021170	0.03021170	40000.00000000	0.00049955
108.35000000	0.03026648	0.03026648	0.03026648	40000.00000000	0.00050091
108.37500000	0.03032096	0.03032096	0.03032096	40000.00000000	0.00050227
108.40000000	0.03037514	0.03037514	0.03037514	40000.00000000	0.00050362
108.42500000	0.03042903	0.03042903	0.03042903	40000.00000000	0.00050498
108.45000000	0.03048261	0.03048261	0.03048261	40000.00000000	0.00050633
108.47500000	0.03053589	0.03053589	0.03053589	40000.00000000	0.00050769
108.50000000	0.03058887	0.03058887	0.03058887	40000.00000000	0.00050904
108.52500000	0.03064155	0.03064155	0.03064155	40000.00000000	0.00051039
108.55000000	0.03069393	0.03069393	0.03069393	40000.00000000	0.00051174
108.57500000	0.03074600	0.03074600	0.03074600	40000.00000000	0.00051309
108.60000000	0.03079777	0.03079777	0.03079777	40000.00000000	0.00051444
108.62500000	0.03084924	0.03084924	0.03084924	40000.00000000	0.00051579
108.65000000	0.03090040	0.03090040	0.03090040	40000.00000000	0.00051713
108.67500000	0.03095126	0.03095126	0.03095126	40000.00000000	0.00051847
108.70000000	0.03100181	0.03100181	0.03100181	40000.00000000	0.00051982
108.72500000	0.03105206	0.03105206	0.03105206	40000.00000000	0.00052116
108.75000000	0.03110200	0.03110200	0.03110200	40000.00000000	0.00052250
108.77500000	0.03115163	0.03115163	0.03115163	40000.00000000	0.00052384
108.80000000	0.03120095	0.03120095	0.03120095	40000.00000000	0.00052517
108.82500000	0.03124997	0.03124997	0.03124997	40000.00000000	0.00052651
108.85000000	0.03129868	0.03129868	0.03129868	40000.00000000	0.00052785
108.87500000	0.03134708	0.03134708	0.03134708	40000.00000000	0.00052918
108.90000000	0.03139517	0.03139517	0.03139517	40000.00000000	0.00053051
108.92500000	0.03144295	0.03144295	0.03144295	40000.00000000	0.00053184
108.95000000	0.03149042	0.03149042	0.03149042	40000.00000000	0.00053317
108.97500000	0.03153757	0.03153757	0.03153757	40000.00000000	0.00053450
109.00000000	0.03158442	0.03158442	0.03158442	40000.00000000	0.00053583
109.02500000	0.03163096	0.03163096	0.03163096	40000.00000000	0.00053715
109.05000000	0.03167718	0.03167718	0.03167718	40000.00000000	0.00053848
109.07500000	0.03172309	0.03172309	0.03172309	40000.00000000	0.00053980
109.10000000	0.03176869	0.03176869	0.03176869	40000.00000000	0.00054112
109.12500000	0.03181398	0.03181398	0.03181398	40000.00000000	0.00054244
109.15000000	0.03185895	0.03185895	0.03185895	40000.00000000	0.00054376
109.17500000	0.03190360	0.03190360	0.03190360	40000.00000000	0.00054508
109.20000000	0.03194794	0.03194794	0.03194794	40000.00000000	0.00054639
109.22500000	0.03199197	0.03199197	0.03199197	40000.00000000	0.00054771
109.25000000	0.03203568	0.03203568	0.03203568	40000.00000000	0.00054902
109.27500000	0.03207907	0.03207907	0.03207907	40000.00000000	0.00055034
109.30000000	0.03212215	0.03212215	0.03212215	40000.00000000	0.00055165
109.32500000	0.03216491	0.03216491	0.03216491	40000.00000000	0.00055296
109.35000000	0.03220735	0.03220735	0.03220735	40000.00000000	0.00055426
109.37500000	0.03224948	0.03224948	0.03224948	40000.00000000	0.00055557
109.40000000	0.03229129	0.03229129	0.03229129	40000.00000000	0.00055688
109.42500000	0.03233277	0.03233277	0.03233277	40000.00000000	0.00055818
109.45000000	0.03237394	0.03237394	0.03237394	40000.00000000	0.00055948
109.47500000	0.03241479	0.03241479	0.03241479	40000.00000000	0.00056078
109.50000000	0.03245532	0.03245532	0.03245532	40000.00000000	0.00056208
109.52500000	0.03249553	0.03249553	0.03249553	40000.00000000	0.00056338
109.55000000	0.03253542	0.03253542	0.03253542	40000.00000000	0.00056468
109.57500000	0.03257499	0.03257499	0.03257499	40000.00000000	0.00056597
109.60000000	0.03261423	0.03261423	0.03261423	40000.00000000	0.00056727
109.62500000	0.03265316	0.03265316	0.03265316	40000.00000000	0.00056856
109.65000000	0.03269176	0.03269176	0.03269176	40000.00000000	0.00056985
109.67500000	0.03273004	0.03273004	0.03273004	40000.00000000	0.00057114
109.70000000	0.03276799	0.03276799	0.03276799	40000.00000000	0.00057243
109.72500000	0.03280563	0.03280563	0.03280563	40000.00000000	0.00057372
109.75000000	0.03284293	0.03284293	0.03284293	40000.00000000	0.00057501
109.77500000	0.03287992	0.03287992	0.03287992	40000.00000000	0.00057629
109.80000000	0.03291658	0.03291658	0.03291658	40000.00000000	0.00057757
109.82500000	0.03295291	0.03295291	0.03295291	40000.00000000	0.00057885
109.85000000	0.03298892	0.03298892	0.03298892	40000.00000000	0.00058013
109.87500000	0.03302461	0.03302461	0.03302461	40000.00000000	0.00058141
109.90000000	0.03305997	0.03305997	0.03305997	40000.00000000	0.00058269
109.92500000	0.03309500	0.03309500	0.03309500	40000.00000000	0.00058397
109.95000000	0.03312971	0.03312971	0.03312971	40000.00000000	0.00058524
109.97500000	0.03316408	0.03316408	0.03316408	40000.00000000	0.00058651
110.00000000	0.03319814	0.03319814	0.03319814	40000.00000000	0.00058779
110.02500000	0.03323186	0.03323186	0.03323186	40000.00000000	0.00058906
110.05000000	0.03326525	0.03326525	0.03326525	40000.00000000	0.00059032
110.07500000	0.03329832	0.03329832	0.03329832	40000.00000000	0.00059159
110.10000000	0.03333106	0.03333106	0.03333106	40000.00000000	0.00059286
110.12500000	0.03336347	0.03336347	0.03336347	40000.00000000	0.00059412
110.15000000	0.03339555	0.03339555	0.03339555	40000.00000000	0.00059538
110.17500000	0.03342730	0.03342730	0.03342730	40000.00000000	0.00059665
110.20000000	0.03345872	0.03345872	0.03345872	40000.00000000	0.00059790
110.22500000	0.03348981	0.03348981	0.03348981	40000.00000000	0.00059916
110.25000000	0.03352057	0.03352057	0.03352057	40000.00000000	0.00060042
110.27500000	0.03355100	0.03355100	0.03355100	40000.00000000	0.00060168
110.30000000	0.03358110	0.03358110	0.03358110	40000.00000000	0.00060293
110.32500000	0.03361087	0.03361087	0.03361087	40000.00000000	0.00060418
110.35000000	0.03364030	0.03364030	0.03364030	40000.00000000	0.00060543
110.37500000	0.03366941	0.03366941	0.03366941	40000.00000000	0.00060668
110.40000000	0.03369818	0.03369818	0.03369818	40000.00000000	0.00060793
110.42500000	0.03372661	0.03372661	0.03372661	40000.00000000	0.00060918
110.45000000	0.03375472	0.03375472	0.03375472	40000.00000000	0.00061042
110.47500000	0.03378249	0.03378249	0.03378249	40000.00000000	0.00061167
110.50000000	0.03380993	0.03380993	0.03380993	40000.00000000	0.00061291
110.52500000	0.03383704	0.03383704	0.03383704	40000.00000000	0.00061415
110.55000000	0.03386381	0.03386381	0.03386381	40000.00000000	0.00061539
110.57500000	0.03389024	0.03389024	0.03389024	40000.00000000	0.00061662
110.60000000	0.03391635	0.03391635	0.03391635	40000.00000000	0.00061786
110.62500000	0.03394211	0.03394211	0.03394211	40000.00000000	0.00061909
110.65000000	0.03396755	0.03396755	0.03396755	40000.00000000	0.00062033
110.67500000	0.03399264	0.03399264	0.03399264	40000.00000000	0.00062156
110.70000000	0.03401741	0.03401741	0.03401741	40000.00000000	0.00062279
110.72500000	0.03404183	0.03404183	0.03404183	40000.00000000	0.00062402
110.75000000	0.03406592	0.03406592	0.03406592	40000.00000000	0.00062524
110.77500000	0.03408968	0.03408968	0.03408968	40000.00000000	0.00062647
110.80000000	0.03411309	0.03411309	0.03411309	40000.00000000	0.00062769
110.82500000	0.03413617	0.03413617	0.03413617	40000.00000000	0.00062891
110.85000000	0.03415892	0.03415892	0.03415892	40000.00000000	0.00063013
110.87500000	0.03418132	0.03418132	0.03418132	40000.00000000	0.00063135
110.90000000	0.03420339	0.03420339	0.03420339	40000.00000000	0.00063257
110.92500000	0.03422513	0.03422513	0.03422513	40000.00000000	0.00063379
110.95000000	0.03424652	0.03424652	0.03424652	40000.00000000	0.00063500
110.97500000	0.03426758	0.03426758	0.03426758	40000.00000000	0.00063621
111.00000000	0.03428829	0.03428829	0.03428829	40000.00000000	0.00063742
111.02500000	0.03430867	0.03430867	0.03430867	40000.00000000	0.00063863
111.05000000	0.03432871	0.03432871	0.03432871	40000.00000000	0.00063984
111.07500000	0.03434842	0.03434842	0.03434842	40000.00000000	0.00064105
111.10000000	0.03436778	0.03436778	0.03436778	40000.00000000	0.00064225
111.12500000	0.03438680	0.03438680	0.03438680	40000.00000000	0.00064346
111.15000000	0.03440549	0.03440549	0.03440549	40000.00000000	0.00064466
111.17500000	0.03442383	0.03442383	0.03442383	40000.00000000	0.00064586
111.20000000	0.03444184	0.03444184	0.03444184	40000.00000000	0.00064706
111.22500000	0.03445950	0.03445950	0.03445950	40000.00000000	0.00064825
111.25000000	0.03447683	0.03447683	0.03447683	40000.00000000	0.00064945
111.27500000	0.03449381	0.03449381	0.03449381	40000.00000000	0.00065064
111.30000000	0.03451046	0.03451046	0.03451046	40000.00000000	0.00065183
111.32500000	0.03452676	0.03452676	0.03452676	40000.00000000	0.00065302
111.35000000	0.03454272	0.03454272	0.03454272	40000.00000000	0.00065421
111.37500000	0.03455834	0.03455834	0.03455834	40000.00000000	0.00065540
111.40000000	0.03457363	0.03457363	0.03457363	40000.00000000	0.00065659
111.42500000	0.03458857	0.03458857	0.03458857	40000.00000000	0.00065777
111.45000000	0.03460316	0.03460316	0.03460316	40000.00000000	0.00065895
111.47500000	0.03461742	0.03461742	0.03461742	40000.00000000	0.00066013
111.50000000	0.03463134	0.03463134	0.03463134	40000.00000000	0.00066131
111.52500000	0.03464491	0.03464491	0.03464491	40000.00000000	0.00066249
111.55000000	0.03465814	0.03465814	0.03465814	40000.00000000	0.00066367
111.57500000	0.03467103	0.03467103	0.03467103	40000.00000000	0.00066484
111.60000000	0.03468358	0.03468358	0.03468358	40000.00000000	0.00066601
111.62500000	0.03469578	0.03469578	0.03469578	40000.00000000	0.00066718
111.65000000	0.03470765	0.03470765	0.03470765	40000.00000000	0.00066835
111.67500000	0.03471917	0.03471917	0.03471917	40000.00000000	0.00066952
111.70000000	0.03473034	0.03473034	0.03473034	40000.00000000	0.00067069
111.72500000	0.03474118	0.03474118	0.03474118	40000.00000000	0.00067185
111.75000000	0.03475167	0.03475167	0.03475167	40000.00000000	0.00067301
111.77500000	0.03476182	0.03476182	0.03476182	40000.00000000	0.00067417
111.80000000	0.03477162	0.03477162	0.03477162	40000.00000000	0.00067533
111.82500000	0.03478108	0.03478108	0.03478108	40000.00000000	0.00067649
111.85000000	0.03479020	0.03479020	0.03479020	40000.00000000	0.00067765
111.87500000	0.03479898	0.03479898	0.03479898	40000.00000000	0.00067880
111.90000000	0.03480741	0.03480741	0.03480741	40000.00000000	0.00067995
111.92500000	0.03481550	0.03481550	0.03481550	40000.00000000	0.00068110
111.95000000	0.03482325	0.03482325	0.03482325	40000.00000000	0.00068225
111.97500000	0.03483065	0.03483065	0.03483065	40000.00000000	0.00068340
112.00000000	0.03483770	0.03483770	0.03483770	40000.00000000	0.00068455
112.02500000	0.03484442	0.03484442	0.03484442	40000.00000000	0.00068569
112.05000000	0.03485079	0.03485079	0.03485079	40000.00000000	0.00068683
112.07500000	0.03485681	0.03485681	0.03485681	40000.00000000	0.00068797
112.10000000	0.03486250	0.03486250	0.03486250	40000.00000000	0.00068911
112.12500000	0.03486783	0.03486783	0.03486783	40000.00000000	0.00069025
112.15000000	0.03487283	0.03487283	0.03487283	40000.00000000	0.00069139
112.17500000	0.03487748	0.03487748	0.03487748	40000.00000000	0.00069252
112.20000000	0.03488178	0.03488178	0.03488178	40000.00000000	0.00069365
112.22500000	0.03488574	0.03488574	0.03488574	40000.00000000	0.00069478
112.25000000	0.03488936	0.03488936	0.03488936	40000.00000000	0.00069591
112.27500000	0.03489263	0.03489263	0.03489263	40000.00000000	0.00069704
112.30000000	0.03489556	0.03489556	0.03489556	40000.00000000	0.00069817
112.32500000	0.03489814	0.03489814	0.03489814	40000.00000000	0.00069929
112.35000000	0.03490038	0.03490038	0.03490038	40000.00000000	0.00070041
112.37500000	0.03490228	0.03490228	0.03490228	40000.00000000	0.00070153
112.40000000	0.03490383	0.03490383	0.03490383	40000.00000000	0.00070265
112.42500000	0.03490503	0.03490503	0.03490503	40000.00000000	0.00070377
112.45000000	0.03490590	0.03490590	0.03490590	40000.00000000	0.00070488
112.47500000	0.03490641	0.03490641	0.03490641	40000.00000000	0.00070600
112.50000000	0.03490659	0.03490659	0.03490659	40000.00000000	0.00070711
112.52500000	0.03490641	0.03490641	0.03490641	40000.00000000	0.00070822
112.55000000	0.03490590	0.03490590	0.03490590	40000.00000000	0.00070932
112.57500000	0.03490503	0.03490503	0.03490503	40000.00000000	0.00071043
112.60000000	0.03490383	0.03490383	0.03490383	40000.00000000	0.00071154
112.62500000	0.03490228	0.03490228	0.03490228	40000.00000000	0.00071264
112.65000000	0.03490038	0.03490038	0.03490038	40000.00000000	0.00071374
112.67500000	0.03489814	0.03489814	0.03489814	40000.00000000	0.00071484
112.70000000	0.03489556	0.03489556	0.03489556	40000.00000000	0.00071594
112.72500000	0.03489263	0.03489263	0.03489263	40000.00000000	0.00071703
112.75000000	0.03488936	0.03488936	0.03488936	40000.00000000	0.00071813
112.77500000	0.03488574	0.03488574	0.03488574	40000.00000000	0.00071922
112.80000000	0.03488178	0.03488178	0.03488178	40000.00000000	0.00072031
112.82500000	0.03487748	0.03487748	0.03487748	40000.00000000	0.00072140
112.85000000	0.03487283	0.03487283	0.03487283	40000.00000000	0.00072248
112.87500000	0.03486783	0.03486783	0.03486783	40000.00000000	0.00072357
112.90000000	0.03486250	0.03486250	0.03486250	40000.00000000	0.00072465
112.92500000	0.03485681	0.03485681	0.03485681	40000.00000000	0.00072573
112.95000000	0.03485079	0.03485079	0.03485079	40000.00000000	0.00072681
112.97500000	0.03484442	0.03484442	0.03484442	40000.00000000	0.00072789
113.00000000	0.03483770	0.03483770	0.03483770	40000.00000000	0.00072897
113.02500000	0.03483065	0.03483065	0.03483065	40000.00000000	0.00073004
113.05000000	0.03482325	0.03482325	0.03482325	40000.00000000	0.00073112
113.07500000	0.03481550	0.03481550	0.03481550	40000.00000000	0.00073219
113.10000000	0.03480741	0.03480741	0.03480741	40000.00000000	0.00073326
113.12500000	0.03479898	0.03479898	0.03479898	40000.00000000	0.00073432
113.15000000	0.03479020	0.03479020	0.03479020	40000.00000000	0.00073539
113.17500000	0.03478108	0.03478108	0.03478108	40000.00000000	0.00073645
113.20000000	0.03477162	0.03477162	0.03477162	40000.00000000	0.00073751
113.22500000	0.03476182	0.03476182	0.03476182	40000.00000000	0.00073857
113.25000000	0.03475167	0.03475167	0.03475167	40000.00000000	0.00073963
113.27500000	0.03474118	0.03474118	0.03474118	40000.00000000	0.00074069
113.30000000	0.03473034	0.03473034	0.03473034	40000.00000000	0.00074174
113.32500000	0.03471917	0.03471917	0.03471917	40000.00000000	0.00074279
113.35000000	0.03470765	0.03470765	0.03470765	40000.00000000	0.00074385
113.37500000	0.03469578	0.03469578	0.03469578	40000.00000000	0.00074489
113.40000000	0.03468358	0.03468358	0.03468358	40000.00000000	0.00074594
113.42500000	0.03467103	0.03467103	0.03467103	40000.00000000	0.00074699
113.45000000	0.03465814	0.03465814	0.03465814	40000.00000000	0.00074803
113.47500000	0.03464491	0.03464491	0.03464491	40000.00000000	0.00074907
113.50000000	0.03463134	0.03463134	0.03463134	40000.00000000	0.00075011
113.52500000	0.03461742	0.03461742	0.03461742	40000.00000000	0.00075115
113.55000000	0.03460316	0.03460316	0.03460316	40000.00000000	0.00075218
113.57500000	0.03458857	0.03458857	0.03458857	40000.00000000	0.00075322
113.60000000	0.03457363	0.03457363	0.03457363	40000.00000000	0.00075425
113.62500000	0.03455834	0.03455834	0.03455834	40000.00000000	0.00075528
113.65000000	0.03454272	0.03454272	0.03454272	40000.00000000	0.00075631
113.67500000	0.03452676	0.03452676	0.03452676	40000.00000000	0.00075734
113.70000000	0.03451046	0.03451046	0.03451046	40000.00000000	0.00075836
113.72500000	0.03449381	0.03449381	0.03449381	40000.00000000	0.00075938
113.75000000	0.03447683	0.03447683	0.03447683	40000.00000000	0.00076041
113.77500000	0.03445950	0.03445950	0.03445950	40000.00000000	0.00076143
113.80000000	0.03444184	0.03444184	0.03444184	40000.00000000	0.00076244
113.82500000	0.03442383	0.03442383	0.03442383	40000.00000000	0.00076346
113.85000000	0.03440549	0.03440549	0.03440549	40000.00000000	0.00076447
113.87500000	0.03438680	0.03438680	0.03438680	40000.00000000	0.00076548
113.90000000	0.03436778	0.03436778	0.03436778	40000.00000000	0.00076649
113.92500000	0.03434842	0.03434842	0.03434842	40000.00000000	0.00076750
