! Time(s)	BldPitch1(rad)	BldPitch2(rad)	BldPitch3(rad)	GenTq(Nm)	YawRate(rad/s)	Cable1(m)	StC1(N)
88.90000000	-0.03436778	-0.03436778	-0.03436778	40000.00000000	-0.00064225	0.53387379	913292.92988355
88.92500000	-0.03434842	-0.03434842	-0.03434842	40000.00000000	-0.00064105	0.53313379	913059.12928564
88.95000000	-0.03432871	-0.03432871	-0.03432871	40000.00000000	-0.00063984	0.53239174	912827.25934615
88.97500000	-0.03430867	-0.03430867	-0.03430867	40000.00000000	-0.00063863	0.53164770	912597.32521413
89.00000000	-0.03428829	-0.03428829	-0.03428829	40000.00000000	-0.00063742	0.53090170	912369.33199561
89.02500000	-0.03426758	-0.03426758	-0.03426758	40000.00000000	-0.00063621	0.53015380	912143.28475356
89.05000000	-0.03424652	-0.03424652	-0.03424652	40000.00000000	-0.00063500	0.52940403	911919.18850770
89.07500000	-0.03422513	-0.03422513	-0.03422513	40000.00000000	-0.00063379	0.52865246	911697.04823444
89.10000000	-0.03420339	-0.03420339	-0.03420339	40000.00000000	-0.00063257	0.52789911	911476.86886675
89.12500000	-0.03418132	-0.03418132	-0.03418132	40000.00000000	-0.00063135	0.52714404	911258.65529407
89.15000000	-0.03415892	-0.03415892	-0.03415892	40000.00000000	-0.00063013	0.52638730	911042.41236217
89.17500000	-0.03413617	-0.03413617	-0.03413617	40000.00000000	-0.00062891	0.52562894	910828.14487305
89.20000000	-0.03411309	-0.03411309	-0.03411309	40000.00000000	-0.00062769	0.52486899	910615.85758487
89.22500000	-0.03408968	-0.03408968	-0.03408968	40000.00000000	-0.00062647	0.52410751	910405.55521180
89.25000000	-0.03406592	-0.03406592	-0.03406592	40000.00000000	-0.00062524	0.52334454	910197.24242394
89.27500000	-0.03404183	-0.03404183	-0.03404183	40000.00000000	-0.00062402	0.52258013	909990.92384719
89.30000000	-0.03401741	-0.03401741	-0.03401741	40000.00000000	-0.00062279	0.52181432	909786.60406318
89.32500000	-0.03399264	-0.03399264	-0.03399264	40000.00000000	-0.00062156	0.52104718	909584.28760916
89.35000000	-0.03396755	-0.03396755	-0.03396755	40000.00000000	-0.00062033	0.52027873	909383.97897787
89.37500000	-0.03394211	-0.03394211	-0.03394211	40000.00000000	-0.00061909	0.51950903	909185.68261749
89.40000000	-0.03391635	-0.03391635	-0.03391635	40000.00000000	-0.00061786	0.51873813	908989.40293150
89.42500000	-0.03389024	-0.03389024	-0.03389024	40000.00000000	-0.00061662	0.51796607	908795.14427859
89.45000000	-0.03386381	-0.03386381	-0.03386381	40000.00000000	-0.00061539	0.51719291	908602.91097259
89.47500000	-0.03383704	-0.03383704	-0.03383704	40000.00000000	-0.00061415	0.51641868	908412.70728234
89.50000000	-0.03380993	-0.03380993	-0.03380993	40000.00000000	-0.00061291	0.51564345	908224.53743160
89.52500000	-0.03378249	-0.03378249	-0.03378249	40000.00000000	-0.00061167	0.51486724	908038.40559899
89.55000000	-0.03375472	-0.03375472	-0.03375472	40000.00000000	-0.00061042	0.51409012	907854.31591785
89.57500000	-0.03372661	-0.03372661	-0.03372661	40000.00000000	-0.00060918	0.51331213	907672.27247619
89.60000000	-0.03369818	-0.03369818	-0.03369818	40000.00000000	-0.00060793	0.51253332	907492.27931655
89.62500000	-0.03366941	-0.03366941	-0.03366941	40000.00000000	-0.00060668	0.51175374	907314.34043599
89.65000000	-0.03364030	-0.03364030	-0.03364030	40000.00000000	-0.00060543	0.51097343	907138.45978590
89.67500000	-0.03361087	-0.03361087	-0.03361087	40000.00000000	-0.00060418	0.51019245	906964.64127199
89.70000000	-0.03358110	-0.03358110	-0.03358110	40000.00000000	-0.00060293	0.50941083	906792.88875418
89.72500000	-0.03355100	-0.03355100	-0.03355100	40000.00000000	-0.00060168	0.50862864	906623.20604650
89.75000000	-0.03352057	-0.03352057	-0.03352057	40000.00000000	-0.00060042	0.50784591	906455.59691701
89.77500000	-0.03348981	-0.03348981	-0.03348981	40000.00000000	-0.00059916	0.50706270	906290.06508775
89.80000000	-0.03345872	-0.03345872	-0.03345872	40000.00000000	-0.00059790	0.50627905	906126.61423461
89.82500000	-0.03342730	-0.03342730	-0.03342730	40000.00000000	-0.00059665	0.50549502	905965.24798727
89.85000000	-0.03339555	-0.03339555	-0.03339555	40000.00000000	-0.00059538	0.50471065	905805.96992912
89.87500000	-0.03336347	-0.03336347	-0.03336347	40000.00000000	-0.00059412	0.50392598	905648.78359718
89.90000000	-0.03333106	-0.03333106	-0.03333106	40000.00000000	-0.00059286	0.50314108	905493.69248202
89.92500000	-0.03329832	-0.03329832	-0.03329832	40000.00000000	-0.00059159	0.50235598	905340.70002768
89.95000000	-0.03326525	-0.03326525	-0.03326525	40000.00000000	-0.00059032	0.50157073	905189.80963160
89.97500000	-0.03323186	-0.03323186	-0.03323186	40000.00000000	-0.00058906	0.50078539	905041.02464453
90.00000000	-0.03319814	-0.03319814	-0.03319814	40000.00000000	-0.00058779	0.50000000	904894.34837048
90.02500000	-0.03316408	-0.03316408	-0.03316408	40000.00000000	-0.00058651	0.49921461	904749.78406664
90.05000000	-0.03312971	-0.03312971	-0.03312971	40000.00000000	-0.00058524	0.49842927	904607.33494326
90.07500000	-0.03309500	-0.03309500	-0.03309500	40000.00000000	-0.00058397	0.49764402	904467.00416367
90.10000000	-0.03305997	-0.03305997	-0.03305997	40000.00000000	-0.00058269	0.49685892	904328.79484412
90.12500000	-0.03302461	-0.03302461	-0.03302461	40000.00000000	-0.00058141	0.49607402	904192.71005377
90.15000000	-0.03298892	-0.03298892	-0.03298892	40000.00000000	-0.00058013	0.49528935	904058.75281460
90.17500000	-0.03295291	-0.03295291	-0.03295291	40000.00000000	-0.00057885	0.49450498	903926.92610133
90.20000000	-0.03291658	-0.03291658	-0.03291658	40000.00000000	-0.00057757	0.49372095	903797.23284139
90.22500000	-0.03287992	-0.03287992	-0.03287992	40000.00000000	-0.00057629	0.49293730	903669.67591482
90.25000000	-0.03284293	-0.03284293	-0.03284293	40000.00000000	-0.00057501	0.49215409	903544.25815422
90.27500000	-0.03280563	-0.03280563	-0.03280563	40000.00000000	-0.00057372	0.49137136	903420.98234469
90.30000000	-0.03276799	-0.03276799	-0.03276799	40000.00000000	-0.00057243	0.49058917	903299.85122376
90.32500000	-0.03273004	-0.03273004	-0.03273004	40000.00000000	-0.00057114	0.48980755	903180.86748133
90.35000000	-0.03269176	-0.03269176	-0.03269176	40000.00000000	-0.00056985	0.48902657	903064.03375964
90.37500000	-0.03265316	-0.03265316	-0.03265316	40000.00000000	-0.00056856	0.48824626	902949.35265315
90.40000000	-0.03261423	-0.03261423	-0.03261423	40000.00000000	-0.00056727	0.48746668	902836.82670853
90.42500000	-0.03257499	-0.03257499	-0.03257499	40000.00000000	-0.00056597	0.48668787	902726.45842461
90.45000000	-0.03253542	-0.03253542	-0.03253542	40000.00000000	-0.00056468	0.48590988	902618.25025229
90.47500000	-0.03249553	-0.03249553	-0.03249553	40000.00000000	-0.00056338	0.48513276	902512.20459449
90.50000000	-0.03245532	-0.03245532	-0.03245532	40000.00000000	-0.00056208	0.48435655	902408.32380613
90.52500000	-0.03241479	-0.03241479	-0.03241479	40000.00000000	-0.00056078	0.48358132	902306.61019404
90.55000000	-0.03237394	-0.03237394	-0.03237394	40000.00000000	-0.00055948	0.48280709	902207.06601693
90.57500000	-0.03233277	-0.03233277	-0.03233277	40000.00000000	-0.00055818	0.48203393	902109.69348534
90.60000000	-0.03229129	-0.03229129	-0.03229129	40000.00000000	-0.00055688	0.48126187	902014.49476158
90.62500000	-0.03224948	-0.03224948	-0.03224948	40000.00000000	-0.00055557	0.48049097	901921.47195968
90.65000000	-0.03220735	-0.03220735	-0.03220735	40000.00000000	-0.00055426	0.47972127	901830.62714536
90.67500000	-0.03216491	-0.03216491	-0.03216491	40000.00000000	-0.00055296	0.47895282	901741.96233598
90.70000000	-0.03212215	-0.03212215	-0.03212215	40000.00000000	-0.00055165	0.47818568	901655.47950047
90.72500000	-0.03207907	-0.03207907	-0.03207907	40000.00000000	-0.00055034	0.47741987	901571.18055932
90.75000000	-0.03203568	-0.03203568	-0.03203568	40000.00000000	-0.00054902	0.47665546	901489.06738452
90.77500000	-0.03199197	-0.03199197	-0.03199197	40000.00000000	-0.00054771	0.47589249	901409.14179953
90.80000000	-0.03194794	-0.03194794	-0.03194794	40000.00000000	-0.00054639	0.47513101	901331.40557921
90.82500000	-0.03190360	-0.03190360	-0.03190360	40000.00000000	-0.00054508	0.47437106	901255.86044983
90.85000000	-0.03185895	-0.03185895	-0.03185895	40000.00000000	-0.00054376	0.47361270	901182.50808897
90.87500000	-0.03181398	-0.03181398	-0.03181398	40000.00000000	-0.00054244	0.47285596	901111.35012555
90.90000000	-0.03176869	-0.03176869	-0.03176869	40000.00000000	-0.00054112	0.47210089	901042.38813973
90.92500000	-0.03172309	-0.03172309	-0.03172309	40000.00000000	-0.00053980	0.47134754	900975.62366294
90.95000000	-0.03167718	-0.03167718	-0.03167718	40000.00000000	-0.00053848	0.47059597	900911.05817777
90.97500000	-0.03163096	-0.03163096	-0.03163096	40000.00000000	-0.00053715	0.46984620	900848.69311800
91.00000000	-0.03158442	-0.03158442	-0.03158442	40000.00000000	-0.00053583	0.46909830	900788.52986855
91.02500000	-0.03153757	-0.03153757	-0.03153757	40000.00000000	-0.00053450	0.46835230	900730.56976544
91.05000000	-0.03149042	-0.03149042	-0.03149042	40000.00000000	-0.00053317	0.46760826	900674.81409577
91.07500000	-0.03144295	-0.03144295	-0.03144295	40000.00000000	-0.00053184	0.46686621	900621.26409766
91.10000000	-0.03139517	-0.03139517	-0.03139517	40000.00000000	-0.00053051	0.46612621	900569.92096030
91.12500000	-0.03134708	-0.03134708	-0.03134708	40000.00000000	-0.00052918	0.46538829	900520.78582383
91.15000000	-0.03129868	-0.03129868	-0.03129868	40000.00000000	-0.00052785	0.46465252	900473.85977937
91.17500000	-0.03124997	-0.03124997	-0.03124997	40000.00000000	-0.00052651	0.46391892	900429.14386899
91.20000000	-0.03120095	-0.03120095	-0.03120095	40000.00000000	-0.00052517	0.46318754	900386.63908568
91.22500000	-0.03115163	-0.03115163	-0.03115163	40000.00000000	-0.00052384	0.46245844	900346.34637333
91.25000000	-0.03110200	-0.03110200	-0.03110200	40000.00000000	-0.00052250	0.46173166	900308.26662669
91.27500000	-0.03105206	-0.03105206	-0.03105206	40000.00000000	-0.00052116	0.46100723	900272.40069138
91.30000000	-0.03100181	-0.03100181	-0.03100181	40000.00000000	-0.00051982	0.46028521	900238.74936388
91.32500000	-0.03095126	-0.03095126	-0.03095126	40000.00000000	-0.00051847	0.45956564	900207.31339145
91.35000000	-0.03090040	-0.03090040	-0.03090040	40000.00000000	-0.00051713	0.45884856	900178.09347218
91.37500000	-0.03084924	-0.03084924	-0.03084924	40000.00000000	-0.00051579	0.45813403	900151.09025495
91.40000000	-0.03079777	-0.03079777	-0.03079777	40000.00000000	-0.00051444	0.45742207	900126.30433940
91.42500000	-0.03074600	-0.03074600	-0.03074600	40000.00000000	-0.00051309	0.45671274	900103.73627595
91.45000000	-0.03069393	-0.03069393	-0.03069393	40000.00000000	-0.00051174	0.45600608	900083.38656575
91.47500000	-0.03064155	-0.03064155	-0.03064155	40000.00000000	-0.00051039	0.45530214	900065.25566070
91.50000000	-0.03058887	-0.03058887	-0.03058887	40000.00000000	-0.00050904	0.45460095	900049.34396343
91.52500000	-0.03053589	-0.03053589	-0.03053589	40000.00000000	-0.00050769	0.45390256	900035.65182728
91.55000000	-0.03048261	-0.03048261	-0.03048261	40000.00000000	-0.00050633	0.45320702	900024.17955630
91.57500000	-0.03042903	-0.03042903	-0.03042903	40000.00000000	-0.00050498	0.45251436	900014.92740526
91.60000000	-0.03037514	-0.03037514	-0.03037514	40000.00000000	-0.00050362	0.45182463	900007.89557962
91.62500000	-0.03032096	-0.03032096	-0.03032096	40000.00000000	-0.00050227	0.45113788	900003.08423552
91.65000000	-0.03026648	-0.03026648	-0.03026648	40000.00000000	-0.00050091	0.45045413	900000.49347981
91.67500000	-0.03021170	-0.03021170	-0.03021170	40000.00000000	-0.00049955	0.44977345	900000.12337003
91.70000000	-0.03015662	-0.03015662	-0.03015662	40000.00000000	-0.00049819	0.44909586	900001.97391439
91.72500000	-0.03010124	-0.03010124	-0.03010124	40000.00000000	-0.00049682	0.44842141	900006.04507179
91.75000000	-0.03004556	-0.03004556	-0.03004556	40000.00000000	-0.00049546	0.44775014	900012.33675183
91.77500000	-0.02998959	-0.02998959	-0.02998959	40000.00000000	-0.00049409	0.44708210	900020.84881480
91.80000000	-0.02993333	-0.02993333	-0.02993333	40000.00000000	-0.00049273	0.44641732	900031.58107167
91.82500000	-0.02987676	-0.02987676	-0.02987676	40000.00000000	-0.00049136	0.44575585	900044.53328411
91.85000000	-0.02981991	-0.02981991	-0.02981991	40000.00000000	-0.00048999	0.44509772	900059.70516450
91.87500000	-0.02976276	-0.02976276	-0.02976276	40000.00000000	-0.00048862	0.44444298	900077.09637593
91.90000000	-0.02970531	-0.02970531	-0.02970531	40000.00000000	-0.00048725	0.44379166	900096.70653219
91.92500000	-0.02964757	-0.02964757	-0.02964757	40000.00000000	-0.00048588	0.44314381	900118.53519781
91.95000000	-0.02958954	-0.02958954	-0.02958954	40000.00000000	-0.00048450	0.44249947	900142.58188805
91.97500000	-0.02953122	-0.02953122	-0.02953122	40000.00000000	-0.00048313	0.44185868	900168.84606892
92.00000000	-0.02947260	-0.02947260	-0.02947260	40000.00000000	-0.00048175	0.44122147	900197.32715717
92.02500000	-0.02941370	-0.02941370	-0.02941370	40000.00000000	-0.00048038	0.44058789	900228.02452035
92.05000000	-0.02935450	-0.02935450	-0.02935450	40000.00000000	-0.00047900	0.43995798	900260.93747677
92.07500000	-0.02929502	-0.02929502	-0.02929502	40000.00000000	-0.00047762	0.43933176	900296.06529554
92.10000000	-0.02923524	-0.02923524	-0.02923524	40000.00000000	-0.00047624	0.43870929	900333.40719660
92.12500000	-0.02917518	-0.02917518	-0.02917518	40000.00000000	-0.00047486	0.43809061	900372.96235071
92.15000000	-0.02911483	-0.02911483	-0.02911483	40000.00000000	-0.00047347	0.43747573	900414.72987948
92.17500000	-0.02905419	-0.02905419	-0.02905419	40000.00000000	-0.00047209	0.43686472	900458.70885541
92.20000000	-0.02899327	-0.02899327	-0.02899327	40000.00000000	-0.00047070	0.43625760	900504.89830187
92.22500000	-0.02893206	-0.02893206	-0.02893206	40000.00000000	-0.00046932	0.43565441	900553.29719315
92.25000000	-0.02887056	-0.02887056	-0.02887056	40000.00000000	-0.00046793	0.43505520	900603.90445448
92.27500000	-0.02880878	-0.02880878	-0.02880878	40000.00000000	-0.00046654	0.43445998	900656.71896205
92.30000000	-0.02874671	-0.02874671	-0.02874671	40000.00000000	-0.00046515	0.43386881	900711.73954302
92.32500000	-0.02868436	-0.02868436	-0.02868436	40000.00000000	-0.00046376	0.43328172	900768.96497558
92.35000000	-0.02862173	-0.02862173	-0.02862173	40000.00000000	-0.00046237	0.43269875	900828.39398894
92.37500000	-0.02855881	-0.02855881	-0.02855881	40000.00000000	-0.00046097	0.43211993	900890.02526340
92.40000000	-0.02849562	-0.02849562	-0.02849562	40000.00000000	-0.00045958	0.43154529	900953.85743033
92.42500000	-0.02843214	-0.02843214	-0.02843214	40000.00000000	-0.00045818	0.43097488	901019.88907225
92.45000000	-0.02836838	-0.02836838	-0.02836838	40000.00000000	-0.00045679	0.43040872	901088.11872280
92.47500000	-0.02830434	-0.02830434	-0.02830434	40000.00000000	-0.00045539	0.42984686	901158.54486686
92.50000000	-0.02824002	-0.02824002	-0.02824002	40000.00000000	-0.00045399	0.42928932	901231.16594049
92.52500000	-0.02817542	-0.02817542	-0.02817542	40000.00000000	-0.00045259	0.42873615	901305.98033102
92.55000000	-0.02811055	-0.02811055	-0.02811055	40000.00000000	-0.00045119	0.42818737	901382.98637710
92.57500000	-0.02804540	-0.02804540	-0.02804540	40000.00000000	-0.00044979	0.42764302	901462.18236868
92.60000000	-0.02797997	-0.02797997	-0.02797997	40000.00000000	-0.00044838	0.42710314	901543.56654708
92.62500000	-0.02791426	-0.02791426	-0.02791426	40000.00000000	-0.00044698	0.42656775	901627.13710505
92.65000000	-0.02784828	-0.02784828	-0.02784828	40000.00000000	-0.00044557	0.42603689	901712.89218676
92.67500000	-0.02778202	-0.02778202	-0.02778202	40000.00000000	-0.00044417	0.42551059	901800.82988790
92.70000000	-0.02771549	-0.02771549	-0.02771549	40000.00000000	-0.00044276	0.42498889	901890.94825567
92.72500000	-0.02764869	-0.02764869	-0.02764869	40000.00000000	-0.00044135	0.42447182	901983.24528884
92.75000000	-0.02758161	-0.02758161	-0.02758161	40000.00000000	-0.00043994	0.42395940	902077.71893782
92.77500000	-0.02751426	-0.02751426	-0.02751426	40000.00000000	-0.00043853	0.42345168	902174.36710468
92.80000000	-0.02744664	-0.02744664	-0.02744664	40000.00000000	-0.00043712	0.42294868	902273.18764318
92.82500000	-0.02737875	-0.02737875	-0.02737875	40000.00000000	-0.00043570	0.42245043	902374.17835887
92.85000000	-0.02731059	-0.02731059	-0.02731059	40000.00000000	-0.00043429	0.42195696	902477.33700908
92.87500000	-0.02724216	-0.02724216	-0.02724216	40000.00000000	-0.00043287	0.42146831	902582.66130302
92.90000000	-0.02717346	-0.02717346	-0.02717346	40000.00000000	-0.00043146	0.42098450	902690.14890179
92.92500000	-0.02710449	-0.02710449	-0.02710449	40000.00000000	-0.00043004	0.42050556	902799.79741846
92.95000000	-0.02703526	-0.02703526	-0.02703526	40000.00000000	-0.00042862	0.42003153	902911.60441813
92.97500000	-0.02696575	-0.02696575	-0.02696575	40000.00000000	-0.00042720	0.41956244	903025.56741793
93.00000000	-0.02689599	-0.02689599	-0.02689599	40000.00000000	-0.00042578	0.41909830	903141.68388714
93.02500000	-0.02682595	-0.02682595	-0.02682595	40000.00000000	-0.00042436	0.41863916	903259.95124721
93.05000000	-0.02675565	-0.02675565	-0.02675565	40000.00000000	-0.00042293	0.41818503	903380.36687183
93.07500000	-0.02668509	-0.02668509	-0.02668509	40000.00000000	-0.00042151	0.41773595	903502.92808698
93.10000000	-0.02661426	-0.02661426	-0.02661426	40000.00000000	-0.00042009	0.41729194	903627.63217100
93.12500000	-0.02654318	-0.02654318	-0.02654318	40000.00000000	-0.00041866	0.41685304	903754.47635464
93.15000000	-0.02647182	-0.02647182	-0.02647182	40000.00000000	-0.00041723	0.41641926	903883.45782111
93.17500000	-0.02640021	-0.02640021	-0.02640021	40000.00000000	-0.00041580	0.41599064	904014.57370620
93.20000000	-0.02632834	-0.02632834	-0.02632834	40000.00000000	-0.00041438	0.41556721	904147.82109826
93.22500000	-0.02625621	-0.02625621	-0.02625621	40000.00000000	-0.00041295	0.41514898	904283.19703833
93.25000000	-0.02618382	-0.02618382	-0.02618382	40000.00000000	-0.00041151	0.41473598	904420.69852017
93.27500000	-0.02611117	-0.02611117	-0.02611117	40000.00000000	-0.00041008	0.41432825	904560.32249034
93.30000000	-0.02603826	-0.02603826	-0.02603826	40000.00000000	-0.00040865	0.41392580	904702.06584828
93.32500000	-0.02596509	-0.02596509	-0.02596509	40000.00000000	-0.00040721	0.41352866	904845.92544635
93.35000000	-0.02589167	-0.02589167	-0.02589167	40000.00000000	-0.00040578	0.41313685	904991.89808992
93.37500000	-0.02581800	-0.02581800	-0.02581800	40000.00000000	-0.00040434	0.41275040	905139.98053745
93.40000000	-0.02574406	-0.02574406	-0.02574406	40000.00000000	-0.00040291	0.41236933	905290.16950053
93.42500000	-0.02566988	-0.02566988	-0.02566988	40000.00000000	-0.00040147	0.41199367	905442.46164397
93.45000000	-0.02559544	-0.02559544	-0.02559544	40000.00000000	-0.00040003	0.41162344	905596.85358590
93.47500000	-0.02552075	-0.02552075	-0.02552075	40000.00000000	-0.00039859	0.41125866	905753.34189779
